2020-11-07 19:36:29.521888,461.53

2020-11-07 19:38:29.586374,461.55

2020-11-07 19:40:29.642732,461.18

2020-11-07 19:42:29.706603,461.43

2020-11-07 19:44:29.787232,461.98

2020-11-07 19:46:29.855728,461.65

2020-11-07 19:48:29.918346,461.49

2020-11-07 19:52:30.054534,460.8

2020-11-07 19:54:30.240031,461.4

2020-11-07 19:56:30.408794,461.92

2020-11-07 19:58:30.527468,462.08

2020-11-07 20:00:30.655412,462.21

2020-11-07 20:02:30.777537,462.28

2020-11-07 20:04:30.908081,462.47

2020-11-07 20:06:30.962626,462.65

2020-11-07 20:08:31.021635,461.78

2020-11-07 20:10:31.071637,461.85

2020-11-07 20:12:31.125186,461.9

2020-11-07 20:14:31.178240,461.69

2020-11-07 20:16:31.229278,460.84

2020-11-07 20:18:31.281327,460.31

2020-11-07 20:20:31.337886,460.52

2020-11-07 20:22:31.395897,460.59

2020-11-07 20:24:31.443906,460.83

2020-11-07 20:26:31.571752,461.06

2020-11-07 20:28:31.667242,461.04

2020-11-07 20:30:31.778797,461.09

2020-11-07 20:32:31.848915,461.94

2020-11-07 20:34:31.913145,462.23

2020-11-07 20:36:32.014706,462.47

2020-11-07 20:38:32.100430,463.19

2020-11-07 20:40:32.206008,463.63

2020-11-07 20:42:32.292795,463.02

2020-11-07 20:44:32.369228,462.0

2020-11-07 20:46:32.452510,461.77

2020-11-07 20:48:32.557318,461.3

2020-11-07 20:50:32.646669,461.05

2020-11-07 20:52:32.718142,461.55

2020-11-07 20:54:32.833159,462.11

2020-11-07 20:56:32.921896,462.46

2020-11-07 20:58:32.989509,462.6

2020-11-07 21:00:33.077919,462.68

2020-11-07 21:02:33.197392,463.46

2020-11-07 21:04:33.283290,462.86

2020-11-07 21:06:33.381222,462.11

2020-11-07 21:08:33.453174,461.77

2020-11-07 21:10:33.550445,462.34

2020-11-07 21:12:33.632101,462.7

2020-11-07 21:14:33.706446,462.54

2020-11-07 21:16:33.781470,462.94

2020-11-07 21:18:33.849827,464.8

2020-11-07 21:20:33.939685,464.04

2020-11-07 21:22:34.054716,463.71

2020-11-07 21:24:34.175032,464.56

2020-11-07 21:26:34.276481,464.79

2020-11-07 21:28:34.415193,464.94

2020-11-07 21:30:34.512137,464.26

2020-11-07 21:32:34.641282,463.5

2020-11-07 21:34:34.719571,463.23

2020-11-07 21:36:34.792508,462.43

2020-11-07 21:38:34.904839,462.31

2020-11-07 21:40:34.992008,462.92

2020-11-07 21:42:35.066256,462.59

2020-11-07 21:44:35.149469,462.15

2020-11-07 21:46:35.260833,462.29

2020-11-07 21:48:35.350543,461.67

2020-11-07 21:50:35.431918,461.69

2020-11-07 21:52:35.505125,461.68

2020-11-07 21:54:35.582798,462.61

2020-11-07 21:56:35.658539,463.03

2020-11-07 21:58:35.738909,461.73

2020-11-07 22:00:35.817322,461.72

2020-11-07 22:02:35.904004,461.54

2020-11-07 22:04:35.999571,462.03

2020-11-07 22:06:36.080147,461.29

2020-11-07 22:08:36.155344,460.68

2020-11-07 22:10:36.313321,461.24

2020-11-07 22:12:36.410962,461.02

2020-11-07 22:14:36.499125,460.22

2020-11-07 22:16:36.577845,461.14

2020-11-07 22:18:36.698838,461.72

2020-11-07 22:20:36.792739,461.62

2020-11-07 22:22:36.881120,461.38

2020-11-07 22:24:36.992217,461.27

2020-11-07 22:26:37.087080,460.63

2020-11-07 22:28:37.184844,460.36

2020-11-07 22:30:37.241703,460.05

2020-11-07 22:32:37.387407,460.03

2020-11-07 22:34:37.469179,457.22

2020-11-07 22:36:37.579288,458.91

2020-11-07 22:38:37.685615,460.1

2020-11-07 22:40:37.798225,460.66

2020-11-07 22:42:37.908215,461.15

2020-11-07 22:44:38.025923,462.29

2020-11-07 22:46:38.159692,462.02

2020-11-07 22:48:38.349321,463.19

2020-11-07 22:50:38.532781,463.23

2020-11-07 22:52:38.676398,463.63

2020-11-07 22:54:38.827637,463.95

2020-11-07 22:56:38.966223,463.98

2020-11-07 22:58:39.137013,463.89

2020-11-07 23:00:39.330883,463.19

2020-11-07 23:02:39.494175,462.35

2020-11-07 23:04:39.666995,462.0

2020-11-07 23:06:39.840083,462.69

2020-11-07 23:08:39.980666,461.33

2020-11-07 23:10:40.148534,460.32

2020-11-07 23:12:40.302518,460.42

2020-11-07 23:14:40.485248,460.2

2020-11-07 23:16:40.664948,459.59

2020-11-07 23:18:40.832766,459.38

2020-11-07 23:20:40.963961,459.07

2020-11-07 23:22:41.099279,458.13

2020-11-07 23:24:41.240742,458.64

2020-11-07 23:26:41.390428,458.32

2020-11-07 23:28:41.564573,458.62

2020-11-07 23:30:41.749095,460.37

2020-11-07 23:32:41.898951,459.31

2020-11-07 23:34:42.083165,458.87

2020-11-07 23:36:42.275819,458.01

2020-11-07 23:38:42.461115,456.74

2020-11-07 23:40:42.627575,455.51

2020-11-07 23:42:42.821391,455.31

2020-11-07 23:44:42.994735,453.3

2020-11-07 23:46:43.149367,454.45

2020-11-07 23:48:43.303393,453.47

2020-11-07 23:50:43.483542,452.97

2020-11-07 23:52:43.617986,452.95

2020-11-07 23:54:43.757904,450.33

2020-11-07 23:56:43.916834,450.0

2020-11-07 23:58:44.041587,446.59

2020-11-08 00:00:44.154754,446.27

2020-11-08 00:02:44.284844,450.7

2020-11-08 00:04:44.432156,449.86

2020-11-08 00:06:44.592669,450.25

2020-11-08 00:08:44.735890,449.78

2020-11-08 00:10:44.926820,446.41

2020-11-08 00:12:45.141428,447.47

2020-11-08 00:14:45.278560,443.68

2020-11-08 00:16:45.454527,443.45

2020-11-08 00:18:45.580664,442.63

2020-11-08 00:20:45.702010,441.68

2020-11-08 00:22:45.851169,442.71

2020-11-08 00:24:46.064822,441.45

2020-11-08 00:26:46.292339,443.23

2020-11-08 00:28:46.554007,445.28

2020-11-08 00:30:46.674698,445.33

2020-11-08 00:32:46.783772,447.52

2020-11-08 00:34:46.928839,448.84

2020-11-08 00:36:47.164012,447.6

2020-11-08 00:38:47.362056,447.91

2020-11-08 00:40:47.556096,447.18

2020-11-08 00:42:47.786386,446.75

2020-11-08 00:44:48.018403,446.5

2020-11-08 00:46:48.260774,446.27

2020-11-08 00:48:48.391872,446.41

2020-11-08 00:50:48.537988,446.24

2020-11-08 00:52:48.650120,447.26

2020-11-08 00:54:48.805066,447.92

2020-11-08 00:56:48.948304,448.04

2020-11-08 00:58:49.173225,446.95

2020-11-08 01:00:49.340929,447.48

2020-11-08 01:02:49.449358,448.97

2020-11-08 01:04:49.542173,449.42

2020-11-08 01:06:49.647466,449.72

2020-11-08 01:08:49.734619,449.18

2020-11-08 01:10:49.818095,449.01

2020-11-08 01:12:49.904703,448.29

2020-11-08 01:14:50.064982,446.42

2020-11-08 01:16:50.172804,445.64

2020-11-08 01:18:50.289921,445.19

2020-11-08 01:20:50.367828,445.37

2020-11-08 01:22:50.488695,443.89

2020-11-08 01:24:50.617832,442.87

2020-11-08 01:26:50.722058,442.73

2020-11-08 01:28:50.867755,444.05

2020-11-08 01:30:51.004315,446.32

2020-11-08 01:32:51.163925,447.98

2020-11-08 01:34:51.244706,448.28

2020-11-08 01:36:51.375850,448.94

2020-11-08 01:38:51.466225,448.62

2020-11-08 01:40:51.589510,448.95

2020-11-08 01:42:51.698542,450.64

2020-11-08 01:44:51.824807,450.49

2020-11-08 01:46:51.937687,453.65

2020-11-08 01:48:52.043429,453.11

2020-11-08 01:50:52.173348,453.52

2020-11-08 01:52:52.278544,452.57

2020-11-08 01:54:52.393722,452.67

2020-11-08 01:56:52.499698,452.67

2020-11-08 01:58:52.626450,452.05

2020-11-08 02:00:52.789494,453.5

2020-11-08 02:02:52.893364,452.8

2020-11-08 02:04:53.036070,452.9

2020-11-08 02:06:53.145570,452.64

2020-11-08 02:08:53.324667,452.24

2020-11-08 02:10:53.439070,452.44

2020-11-08 02:12:53.562246,451.16

2020-11-08 02:14:53.731898,450.52

2020-11-08 02:16:53.889453,452.48

2020-11-08 02:18:54.016030,452.24

2020-11-08 02:20:54.131977,451.47

2020-11-08 02:22:54.238561,450.08

2020-11-08 02:24:54.413892,450.4

2020-11-08 02:26:54.513955,451.52

2020-11-08 02:28:54.616085,450.5

2020-11-08 02:30:54.707662,450.64

2020-11-08 02:32:54.829293,450.27

2020-11-08 02:34:54.976638,450.53

2020-11-08 02:36:55.090830,449.75

2020-11-08 02:38:55.211374,451.13

2020-11-08 02:40:55.321368,450.75

2020-11-08 02:42:55.396746,450.24

2020-11-08 02:44:55.511793,450.12

2020-11-08 02:46:55.603199,450.03

2020-11-08 02:48:55.745290,449.46

2020-11-08 02:50:55.832812,448.75

2020-11-08 02:52:55.946507,447.37

2020-11-08 02:54:56.054066,448.07

2020-11-08 02:56:56.141565,448.45

2020-11-08 02:58:56.280740,447.52

2020-11-08 03:00:56.408081,446.84

2020-11-08 03:02:56.504518,447.23

2020-11-08 03:04:56.635720,448.61

2020-11-08 03:06:56.754572,448.48

2020-11-08 03:08:56.884476,447.97

2020-11-08 03:10:56.990704,447.31

2020-11-08 03:12:57.137658,445.45

2020-11-08 03:14:57.281829,445.1

2020-11-08 03:16:57.363958,445.45

2020-11-08 03:18:57.486203,445.33

2020-11-08 03:20:57.605610,445.22

2020-11-08 03:22:57.734752,444.08

2020-11-08 03:24:57.830850,444.43

2020-11-08 03:26:57.959607,443.04

2020-11-08 03:28:58.033878,443.9

2020-11-08 03:30:58.135482,443.82

2020-11-08 03:32:58.245017,443.13

2020-11-08 03:34:58.329952,442.11

2020-11-08 03:36:58.485880,442.75

2020-11-08 03:38:58.615985,442.39

2020-11-08 03:40:58.751890,441.91

2020-11-08 03:42:58.901576,440.83

2020-11-08 03:44:59.016686,441.15

2020-11-08 03:46:59.109442,439.7

2020-11-08 03:48:59.256763,435.22

2020-11-08 03:50:59.404408,436.58

2020-11-08 03:52:59.528877,435.98

2020-11-08 03:54:59.606246,433.71

2020-11-08 03:56:59.725254,431.6

2020-11-08 03:58:59.859507,428.9

2020-11-08 04:00:59.971517,434.14

2020-11-08 04:03:00.058542,437.46

2020-11-08 04:05:00.142947,435.36

2020-11-08 04:07:00.271611,434.15

2020-11-08 04:09:00.417523,434.66

2020-11-08 04:11:00.518735,435.99

2020-11-08 04:13:00.668883,432.39

2020-11-08 04:15:00.810041,431.7

2020-11-08 04:17:00.893280,430.55

2020-11-08 04:19:01.002781,430.95

2020-11-08 04:21:01.085943,428.84

2020-11-08 04:23:01.250938,428.99

2020-11-08 04:25:01.386070,429.86

2020-11-08 04:27:01.515842,432.05

2020-11-08 04:29:01.674909,431.47

2020-11-08 04:31:01.822156,429.59

2020-11-08 04:33:01.900205,426.4

2020-11-08 04:34:59.671404,427.17

2020-11-08 04:36:59.787275,426.79

2020-11-08 04:38:59.890958,428.19

2020-11-08 04:40:59.960263,429.95

2020-11-08 04:43:00.058420,431.64

2020-11-08 04:45:00.138611,429.23

2020-11-08 04:47:00.221995,430.01

2020-11-08 04:49:00.329467,432.79

2020-11-08 04:51:00.449334,432.5

2020-11-08 04:53:00.609768,431.98

2020-11-08 04:55:00.764534,432.05

2020-11-08 04:57:00.861153,430.74

2020-11-08 04:59:00.986318,432.0

2020-11-08 05:01:01.145148,430.58

2020-11-08 05:03:01.302051,429.02

2020-11-08 05:05:01.398086,427.99

2020-11-08 05:07:01.520739,428.27

2020-11-08 05:09:01.629143,427.33

2020-11-08 05:11:01.749964,429.92

2020-11-08 05:13:01.852620,432.16

2020-11-08 05:15:01.963106,433.12

2020-11-08 05:17:02.055121,433.87

2020-11-08 05:19:02.196844,434.49

2020-11-08 05:21:02.346853,435.79

2020-11-08 05:23:02.524281,436.55

2020-11-08 05:25:02.604857,436.12

2020-11-08 05:27:02.696935,436.43

2020-11-08 05:29:02.784859,435.8

2020-11-08 05:31:02.864542,436.29

2020-11-08 05:33:02.960482,434.33

2020-11-08 05:35:03.084374,434.96

2020-11-08 05:37:03.201860,437.24

2020-11-08 05:39:03.318138,437.93

2020-11-08 05:41:03.425126,437.3

2020-11-08 05:43:03.575628,437.04

2020-11-08 05:45:03.702222,435.53

2020-11-08 05:47:03.858954,437.49

2020-11-08 05:49:03.998831,436.68

2020-11-08 05:51:04.110857,436.19

2020-11-08 05:53:04.206885,436.0

2020-11-08 05:55:04.305068,437.45

2020-11-08 05:57:04.390140,437.92

2020-11-08 05:59:04.543861,436.52

2020-11-08 06:01:04.668888,436.58

2020-11-08 06:03:04.811943,437.08

2020-11-08 06:05:04.930389,437.59

2020-11-08 06:07:05.027987,436.79

2020-11-08 06:09:05.210306,436.35

2020-11-08 06:11:05.285536,436.77

2020-11-08 06:13:05.385786,436.46

2020-11-08 06:15:05.523635,437.04

2020-11-08 06:17:05.676673,436.71

2020-11-08 06:19:05.750486,436.09

2020-11-08 06:21:05.851234,434.95

2020-11-08 06:23:05.955126,434.77

2020-11-08 06:25:06.090285,435.44

2020-11-08 06:27:06.183245,435.04

2020-11-08 06:29:06.300484,436.36

2020-11-08 06:31:06.439093,436.73

2020-11-08 06:33:06.589024,435.74

2020-11-08 06:35:06.701524,435.58

2020-11-08 06:37:06.811215,434.97

2020-11-08 06:39:06.939512,434.77

2020-11-08 06:41:07.099292,434.67

2020-11-08 06:43:07.236856,434.61

2020-11-08 06:45:07.365913,434.17

2020-11-08 06:47:07.477892,432.76

2020-11-08 06:49:07.599238,432.46

2020-11-08 06:51:07.726491,434.75

2020-11-08 06:53:07.834302,435.23

2020-11-08 06:55:07.942227,434.88

2020-11-08 06:57:08.038151,434.55

2020-11-08 06:59:08.202300,435.16

2020-11-08 07:01:08.310180,435.1

2020-11-08 07:03:08.419784,434.21

2020-11-08 07:05:08.541274,432.41

2020-11-08 07:07:08.653432,431.57

2020-11-08 07:09:08.762172,432.21

2020-11-08 07:11:08.868419,431.3

2020-11-08 07:13:08.983239,431.48

2020-11-08 07:15:09.141938,432.27

2020-11-08 07:17:09.253817,434.08

2020-11-08 07:19:09.381733,433.96

2020-11-08 07:21:09.464120,433.39

2020-11-08 07:23:09.546155,434.2

2020-11-08 07:25:09.721780,435.36

2020-11-08 07:27:09.829548,435.49

2020-11-08 07:29:09.938020,434.48

2020-11-08 07:31:10.089578,435.83

2020-11-08 07:33:10.207092,436.0

2020-11-08 07:35:10.327107,436.88

2020-11-08 07:37:10.493676,436.65

2020-11-08 07:39:10.603524,435.83

2020-11-08 07:41:10.689694,436.58

2020-11-08 07:43:10.796306,436.17

2020-11-08 07:45:10.905964,436.12

2020-11-08 07:47:11.037717,435.73

2020-11-08 07:49:11.126520,435.48

2020-11-08 07:51:11.257659,436.18

2020-11-08 07:53:11.381274,436.59

2020-11-08 07:55:11.485354,436.96

2020-11-08 07:57:11.586235,437.16

2020-11-08 07:59:11.762340,436.99

2020-11-08 08:01:11.872011,436.51

2020-11-08 08:03:11.992283,437.36

2020-11-08 08:05:12.108457,437.68

2020-11-08 08:07:12.230595,439.47

2020-11-08 08:09:12.321101,438.62

2020-11-08 08:11:12.416581,438.83

2020-11-08 08:13:12.544848,438.83

